ID,Name,Smiles
HSDB2800,PENTOSTATIN,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O
HSDB2801,PERCHLOROPROPENE,C(=C(Cl)Cl)(C(Cl)(Cl)Cl)Cl
HSDB2802,PERFLUAMINE,C(C(N(C(C(C(F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)(F)F
HSDB2803,PERFLUORO-N-HEXANE,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
HSDB2804,PERFLUOROBUTANE,C(C(C(F)(F)F)(F)F)(C(F)(F)F)(F)F
HSDB2805,PERFLUOROETHANE,C(C(F)(F)F)(F)(F)F
HSDB2806,PERFLUOROISOBUTYLENE,C(=C(F)F)(C(F)(F)F)C(F)(F)F
HSDB2807,PERFLUOROOCTANESULFONAMIDE,C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
HSDB2808,PERFLUOROOCTANE,C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
HSDB2809,PERFLUOROTRIBUTYLAMINE,C(C(C(F)(F)F)(F)F)(C(N(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
HSDB2810,PERMETHRIN,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
HSDB2811,PEROXYACETYL,CC(=O)O[O]
HSDB2812,PERPHENAZINE,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
HSDB2813,PERTHANE,CCC1=CC=C(C=C1)C(C2=CC=C(C=C2)CC)C(Cl)Cl
HSDB2814,PERYLENE,C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2
HSDB2815,PHALLOIDIN,CC1C(=O)NC2CC3=C(NC4=CC=CC=C34)SCC(C(=O)N5CC(CC5C(=O)N1)O)NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CC(C)(CO)O)C)C(C)O
HSDB2816,PHALLOIN,CC1C(=O)NC2CC3=C(NC4=CC=CC=C34)SCC(C(=O)N5CC(CC5C(=O)N1)O)NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CC(C)(C)O)C)C(C)O
HSDB2817,PHENACEMIDE,C1=CC=C(C=C1)CC(=O)NC(=O)N
HSDB2818,PHENACETIN,CCOC1=CC=C(C=C1)NC(=O)C
HSDB2819,PHENANTHRENE,C1=CC=C2C(=C1)C=CC3=CC=CC=C32
HSDB2820,PHENAZOPYRIDINE,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
HSDB2821,PHENCYCLIDINE,C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3
HSDB2822,PHENDIMETRAZINE,CC1C(OCCN1C)C2=CC=CC=C2
HSDB2823,PHENELZINE,C1=CC=C(C=C1)CCNN
HSDB2824,PHENESTRIN,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)CC5=CC=C(C=C5)N(CCCl)CCCl)C)C
HSDB2825,PHENETHICILLIN,CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3
HSDB2826,PHENETOLE,CCOC1=CC=CC=C1
HSDB2827,PHENFORMIN,C1=CC=C(C=C1)CCN=C(N)N=C(N)N
HSDB2828,PHENINDIONE,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
HSDB2829,PHENMETRAZINE,CC1C(OCCN1)C2=CC=CC=C2
HSDB2830,PHENOBARBITAL,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
HSDB2831,PHENOL,C1=CC=C(C=C1)O
HSDB2832,"2,2'-METHYLENEBIS(4-METHYL-6-(1-METHYLCYCLOHEXYL)PHENOL)",CC1=CC(=C(C(=C1)C2(CCCCC2)C)O)CC3=C(C(=CC(=C3)C)C4(CCCCC4)C)O
HSDB2833,"2,4,6-TRIS(1,1-DIMETHYLETHYL)PHENOL",CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C
HSDB2834,2-(1-METHYLPROPYL)PHENOL,CCC(C)C1=CC=CC=C1O
HSDB2835,"4-(1,1,3,3-TETRAMETHYLBUTYL)PHENOL",CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O
HSDB2836,"4-(1,1-DIMETHYLPROPYL)PHENOL",CCC(C)(C)C1=CC=C(C=C1)O
HSDB2837,PHENOLPHTHALEIN,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
HSDB2838,PHENOTHIAZINE,C1=CC=C2C(=C1)NC3=CC=CC=C3S2
HSDB2839,PHENOTHRIN,CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C
HSDB2840,PHENOXYBENZAMINE,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
HSDB2841,PHENPROCOUMON,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
HSDB2842,PHENTERMINE,CC(C)(CC1=CC=CC=C1)N
HSDB2843,PHENTHOATE,CCOC(=O)C(C1=CC=CC=C1)SP(=S)(OC)OC
HSDB2844,PHENTOLAMINE,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
HSDB2845,PHENYLACETONITRILE,C1=CC=C(C=C1)CC#N
HSDB2846,PHENYLBUTAZONE,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
HSDB2847,PHENYLDICHLOROARSINE,C1=CC=C(C=C1)[As](Cl)Cl
HSDB2848,"PHENYLENE-1,4-DIISOTHIOCYANATE",C1=CC(=CC=C1N=C=S)N=C=S
HSDB2849,PHENYLEPHRINE,CNCC(C1=CC(=CC=C1)O)O
HSDB2850,P-BROMOPHENYL,C1=CC(=CC=[C]1)Br
HSDB2852,PHENYLHYDRAZINE,C1=CC=C(C=C1)NN
HSDB2853,(4-CHLOROPHENYL)PHENYLMETHANE,C1=CC=C(C=C1)CC2=CC=C(C=C2)Cl
HSDB2854,PHENYLPHOSPHATE,C1=CC=C(C=C1)OP(=O)(O)O
HSDB2855,PHENYLPHOSPHINE,C1=CC=C(C=C1)P
HSDB2856,PHENYLPROPANOLAMINE,CC(C(C1=CC=CC=C1)O)N
HSDB2857,PHENYLSILATRANE,C1CO[Si]2(OCCN1CCO2)C3=CC=CC=C3
HSDB2858,1-(PHENYLSULFONYL)AZIRIDINE,C1CN1S(=O)(=O)C2=CC=CC=C2
HSDB2859,PHENYLTRICHLOROSILANE,C1=CC=C(C=C1)[Si](Cl)(Cl)Cl
HSDB2860,PHENYTOIN,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
HSDB2861,PHORATE,CCOP(=S)(OCC)SCSCC
HSDB2862,PHORBOL,CC1C(C2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)O)O
HSDB2863,PHOSACETIM,CC(=NP(=S)(OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl)N
HSDB2864,PHOSALONE,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O
HSDB2865,PHOSFON,CCCC[P+](CCCC)(CCCC)CC1=C(C=C(C=C1)Cl)Cl.[Cl-]
HSDB2866,PHOSGENE,C(=O)(Cl)Cl
HSDB2867,PHOSMET,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O
HSDB2868,PHOSPHAMIDON,CCN(CC)C(=O)C(=C(C)OP(=O)(OC)OC)Cl
HSDB2869,PHOSPHINE,P
HSDB2870,PHOSPHONIC,CCOP(=O)(CC1=CC=C(C=C1)N)OCC
HSDB2871,PHTHALAMIDE,C1=CC=C(C(=C1)C(=O)N)C(=O)N
HSDB2872,PHTHALIMIDE,C1=CC=C2C(=C1)C(=O)NC2=O
HSDB2873,"N-(2,3-EPOXYPROPYL)PHTHALIMIDE",C1C(O1)CN2C(=O)C3=CC=CC=C3C2=O
HSDB2874,PHTHALOCYANINE,C1=CC=C2C(=C1)C3=NC4=NC(=NC5=C6C=CC=CC6=C(N5)N=C7C8=CC=CC=C8C(=N7)N=C2N3)C9=CC=CC=C94
HSDB2875,PHYSOSTIGMINE,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C
HSDB2876,PHYTANE,CCC(C)CCCC(C)CCCC(C)CCCC(C)C
HSDB2877,PHYTONADIONE,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C
HSDB2878,PICARIDIN,CCC(C)OC(=O)N1CCCCC1CCO
HSDB2879,PICLORAM,C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N
HSDB2880,PICRIC,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-]
HSDB2881,PICROTOXIN,CC(=C)[C@@H]1C2[C@@H]3[C@@]4([C@](C1C(=O)O2)(CC5[C@]4(O5)C(=O)O3)O)C.C[C@@]12[C@H]3C4[C@H](C([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O
HSDB2882,PILOCARPINE,CCC1C(COC1=O)CC2=CN=CN2C
HSDB2883,PIMPINELLIN,COC1=C(C2=C(C=CO2)C3=C1C=CC(=O)O3)OC
HSDB2884,PINDOLOL,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
HSDB2885,PINDONE,CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O
HSDB2886,PINOXADEN,CCC1=CC(=CC(=C1C2=C(N3CCOCCN3C2=O)OC(=O)C(C)(C)C)CC)C
HSDB2887,PIOGLITAZONE,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
HSDB2888,PIPERALIN,CC1CCCCN1CCCOC(=O)C2=CC(=C(C=C2)Cl)Cl
HSDB2889,PIPERAZINE,C1CNCCN1
HSDB2890,N-(2-AMINOETHYL)PIPERAZINE,C1CN(CCN1)CCN
HSDB2891,PIPERIDINE,C1CCNCC1
HSDB2892,PIPERONAL,C1OC2=C(O1)C=C(C=C2)C=O
HSDB2893,PIPERONYL,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N
HSDB2894,PIPOBROMAN,C1CN(CCN1C(=O)CCBr)C(=O)CCBr
HSDB2895,PIPRADROL,C1CCNC(C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O
HSDB2896,PIPROTAL,CCCCOCCOCCOC(C1=CC2=C(C=C1)OCO2)OCCOCCOCCCC
HSDB2897,PIRACETAM,C1CC(=O)N(C1)CC(=O)N
HSDB2898,PIRFENIDONE,CC1=CN(C(=O)C=C1)C2=CC=CC=C2
HSDB2899,PIRIMICARB,CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C
HSDB2900,PIRIMIPHOS-ETHYL,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OCC)OCC)C
HSDB2901,PIRIMIPHOS-METHYL,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C
HSDB2902,PITAVASTATIN,C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)O)O)O)C4=CC=C(C=C4)F
HSDB2903,PIVALOLACTONE,CC1(COC1=O)C
HSDB2904,PLECANATIDE,CC1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC(C)C)C(=O)O)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)N)N
HSDB2905,PODOFILOX,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
HSDB2906,POLIHEXANIDE,CCCCCCN=C(N)N=C(N)N
HSDB2907,POLOXALENE,CC1CO1.C1CO1
HSDB2910,POLYBUTENE,CCC=C.C/C=C/C
HSDB2916,POLYNOXYLIN,C=O.C(=O)(N)N
HSDB2917,POLYPROPYLENE,CCCCCCCCC1C(O1)CCCCCCCCCCCC(=O)O
HSDB2918,POLYTHIAZIDE,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F
HSDB2919,POLYVINYLPYRROLIDONE,C=CN1CCCC1=O
HSDB2920,POMALIDOMIDE,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N
HSDB2921,PONATINIB,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5
HSDB2922,POSACONAZOLE,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F
HSDB2923,POVIDONE-IODINE,C=CN1CCCC1=O.II
HSDB2924,"P,P'-DDMS",C1=CC(=CC=C1C(CCl)C2=CC=C(C=C2)Cl)Cl
HSDB2925,PR-TOXIN,CC1C(C2C(O2)C3=CC(=O)C4(CC13C)C(O4)(C)C=O)OC(=O)C
HSDB2926,PRALATREXATE,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
HSDB2927,PRALLETHRIN,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C
HSDB2928,PRAMIPEXOLE,CCCNC1CCC2=C(C1)SC(=N2)N
HSDB2929,PRAMOXINE,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2
HSDB2930,PRASUGREL,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
HSDB2931,PRAVASTATIN,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O
HSDB2932,PRAZOSIN,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
HSDB2933,PREDNIMUSTINE,CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=CC35C)O
HSDB2934,PREDNISOLONE,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O
HSDB2935,PREDNISONE,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
HSDB2936,PREGABALIN,CC(C)CC(CC(=O)O)CN
HSDB2937,PRIDINOL,C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
HSDB2938,PRILOCAINE,CCCNC(C)C(=O)NC1=CC=CC=C1C
HSDB2939,PRIMAQUINE,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
HSDB2940,PRIMIDONE,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
HSDB2941,PRIMISULFURON-METHYL,COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC(F)F)OC(F)F
HSDB2942,PRISTANE,CC(C)CCCC(C)CCCC(C)CCCC(C)C
HSDB2943,PROBENECID,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
HSDB2944,PROCAINAMIDE,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
HSDB2945,PROCAINE,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
HSDB2946,PROCARBAZINE,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
HSDB2947,PROCHLORPERAZINE,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
HSDB2948,PROCYCLIDINE,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O
HSDB2949,PROFENOFOS,CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl
HSDB2950,PROFLAVINE,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N
HSDB2951,PROFLURALIN,CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
HSDB2952,PROGESTERONE,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
HSDB2953,PROHEXADIONE,CCC(=O)C1C(=O)CC(CC1=O)C(=O)O
HSDB2954,PROMAZINE,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
HSDB2955,PROMECARB,CC1=CC(=CC(=C1)OC(=O)NC)C(C)C
HSDB2956,PROMETHAZINE,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
HSDB2957,PROMETON,CC(C)NC1=NC(=NC(=N1)OC)NC(C)C
HSDB2958,PROMETRYNE,CC(C)NC1=NC(=NC(=N1)SC)NC(C)C
HSDB2959,PRONAMIDE,CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl
HSDB2960,PROPACHLOR,CC(C)N(C1=CC=CC=C1)C(=O)CCl
HSDB2961,PROPADIENE,C=C=C
HSDB2962,PROPAFENONE,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
HSDB2963,PROPAMOCARB,CCCOC(=O)NCCCN(C)C
HSDB2964,PROPANE,CCC
HSDB2965,PROPANIL,CCC(=O)NC1=CC(=C(C=C1)Cl)Cl
HSDB2966,PROPANOLAMINE,C(CN)CO
HSDB2967,PROPANTHELINE,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C
HSDB2968,PROPAPHOS,CCCOP(=O)(OCCC)OC1=CC=C(C=C1)SC
HSDB2969,PROPARGITE,CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C
HSDB2970,PROPARGYL,C=C=[CH]
HSDB2971,PROPAZINE,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C
HSDB2972,PROPETAMPHOS,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C
HSDB2973,PROPICONAZOLE,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
HSDB2974,PROPIOMAZINE,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C
HSDB2975,PROPIONALDEHYDE,CCC=O
HSDB2976,PROPIONITRILE,CCC#N
HSDB2977,PROPIONYL-L-CARNITINE,CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
HSDB2978,PROPOFOL,CC(C)C1=C(C(=CC=C1)C(C)C)O
HSDB2979,PROPOXUR,CC(C)OC1=CC=CC=C1OC(=O)NC
HSDB2980,PROPOXYCARBAZONE-SODIUM,CCCOC1=NN(C(=O)N1C)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2C(=O)OC.[Na+]
HSDB2981,PROPRANOLOL,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
HSDB2982,PROPYLAMINE,CCCN
HSDB2983,PROPYL,CC[CH2]
HSDB2984,PROPYLENE,CC=C
HSDB2985,PROPYLENEIMINE,CC1CN1
HSDB2986,PROPYLPARABEN,CCCOC(=O)C1=CC=C(C=C1)O
HSDB2987,PROSULFURON,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2CCC(F)(F)F
HSDB2988,PROTHIOCONAZOLE,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C(=S)N=CN3)O)Cl
HSDB2989,PROTOPINE,CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3
HSDB2990,PROTRIPTYLINE,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
HSDB2991,PSEUDOCARENE,CC1(C2C1CC(=C)CC2)C
HSDB2993,PSEUDOHYPERICIN,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)CO)O)O)O
HSDB2994,PSILOCYBINE,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O
HSDB2995,PSORALEN,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21
HSDB2996,PULEGONE,CC1CCC(=C(C)C)C(=O)C1
HSDB2997,PUNICALAGIN,C1C2C(C3C(C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C8C9=C7C(=O)OC2=C(C(=C(C3=C(C(=C(C=C3C(=O)O1)O)O)O)C(=C92)C(=O)O8)O)O)O)O)O)O)O
HSDB2998,PUTRESCINE,C(CCN)CN
HSDB2999,PYMETROZINE,CC1=NNC(=O)N(C1)N=CC2=CN=CC=C2
HSDB3000,PYRACLOSTROBIN,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC
HSDB3001,PYRAFLUFEN-ETHYL,CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl
HSDB3002,PYRANTEL,CN1CCCN=C1C=CC2=CC=CS2
HSDB3003,PYRASULFOTOLE,CC1=C(C(=O)N(N1)C)C(=O)C2=C(C=C(C=C2)C(F)(F)F)S(=O)(=O)C
HSDB3004,PYRAZINAMIDE,C1=CN=C(C=N1)C(=O)N
HSDB3005,PYRAZON,C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl
HSDB3006,PYRENE,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2
HSDB3007,PYRETHRIN,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C
HSDB3008,PYRETHRUM,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2C(C2(C)C)C=C(C)C)C/C=C/C=C.CC1=C(C(=O)CC1OC(=O)[C@@H]2C(C2(C)C)/C=C(\C)/C(=O)OC)C/C=C/C=C
HSDB3009,PYRIDABEN,CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl
HSDB3010,PYRIDALYL,C1=CC(=NC=C1C(F)(F)F)OCCCOC2=C(C=C(C=C2Cl)OCC=C(Cl)Cl)Cl
HSDB3011,PYRIDINE,C1=CC=NC=C1
HSDB3012,PYRIDOSTIGMINE,C[N+]1=CC=CC(=C1)OC(=O)N(C)C
HSDB3013,PYRIDOXINE,CC1=NC=C(C(=C1O)CO)CO
HSDB3014,PYRILAMINE,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
HSDB3015,PYRIMETHAMINE,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
HSDB3016,PYRIMETHANIL,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C
HSDB3017,PYRIMINIL,C1=CC(=CN=C1)CNC(=O)NC2=CC=C(C=C2)[N+](=O)[O-]
HSDB3018,PYRIPROXYFEN,CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3
HSDB3019,PYRITHIONE,C1=CC(=S)N(C=C1)O
HSDB3020,PYRROLE,C1=CNC=C1
HSDB3021,PYRROLIDINE,C1CCNC1
HSDB3022,PYRROLIZIDINE,C1CC2CCCN2C1
HSDB3023,PYRVINIUM,CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C
HSDB3024,QUERCETIN,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HSDB3025,QUERCITRIN,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O
HSDB3026,QUETIAPINE,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
HSDB3027,QUINACRINE,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
HSDB3028,QUINAPRIL,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O
HSDB3029,QUINCLORAC,C1=CC(=C(C2=NC=C(C=C21)Cl)C(=O)O)Cl
HSDB3030,QUINETHAZONE,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl
HSDB3031,QUINIDINE,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
HSDB3032,QUININE,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
HSDB3033,QUINOLINE,C1=CC=C2C(=C1)C=CC=N2
HSDB3034,"2-AMINO-3-METHYLIMIDAZO(4,5-F)QUINOLINE",CN1C2=C(C3=C(C=C2)N=CC=C3)N=C1N
HSDB3035,4-(4-DIMETHYLAMINOSTYRYL)QUINOLINE,CN(C)C1=CC=C(C=C1)C=CC2=CC=NC3=CC=CC=C23
HSDB3036,QUINOXYFEN,C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F
HSDB3037,QUINUPRISTIN,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CC(C(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CSC6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C
HSDB3038,QUIZALOFOP-ETHYL,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl
HSDB3039,RABEPRAZOLE,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
HSDB3040,RACTOPAMINE,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O
HSDB3041,RALOXIFENE,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
HSDB3042,RALTEGRAVIR,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
HSDB3043,RAMELTEON,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3
HSDB3044,RAMIPRIL,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O
HSDB3045,RANDOX,C=CCN(CC=C)C(=O)CCl
HSDB3046,RANITIDINE,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C
HSDB3047,RANOLAZINE,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
HSDB3048,RASAGILINE,C#CCNC1CCC2=CC=CC=C12
HSDB3049,RCS-4,CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)OC
HSDB3050,REBOXETINE,CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3
HSDB3051,REMIFENTANIL,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC
HSDB3052,RESCINNAMINE,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC
